AnimalID,AnimalType,IntakeDate,IntakeType,IntakeSubtype,PrimaryColor,PrimaryBreed,Gender,SecondaryColor,DOB,IntakeReason,IntakeInternalStatus,IntakeAsilomarStatus,ReproductiveStatusAtIntake,OutcomeDate,OutcomeType,OutcomeSubtype,OutcomeAsilomarStatus,ReproductiveStatusAtOutcome
A617704,DOG,5/22/2017 13:05,OWNER SUR,OTC,BLACK,PIT BULL TERRIER,MALE,WHITE,5/22/2015 0:00,RESPONSIBL,SICK,HEALTHY,FERTILE,5/22/2017 13:50,EUTH,REQUESTED,HEALTHY,FERTILE
A621158,CAT,7/5/2017 13:24,STRAY,OTC,ORANGE TABBY,DOMESTIC SHORTHAIR,MALE,WHITE,5/5/2017 0:00,STRAY,NORMAL,HEALTHY,FERTILE,7/9/2017 23:59,TRANSFER,KHS,HEALTHY,FERTILE
A308237,DOG,12/18/2016 14:02,FOSTER,RETURN,BROWN,BEAGLE,MALE,WHITE,5/1/2003 0:00,UNKNOWN,AGED,TREATABLE/MANAGEABLE,FERTILE,12/18/2016 23:59,ADOPTION,FOSTER,HEALTHY,FERTILE
A604977,DOG,11/19/2016 12:50,STRAY,FIELD,BLACK,DALMATIAN,MALE,WHITE,11/19/2008 0:00,STRAY,AGED,TREATABLE/MANAGEABLE,FERTILE,11/29/2016 18:06,EUTH,MEDICAL,HEALTHY,FERTILE
A614305,DOG,10/9/2017 18:17,STRAY,FIELD,BLUE,PIT BULL TERRIER,FEMALE,WHITE,4/1/2015 0:00,STRAY,NORMAL,HEALTHY,FERTILE,10/23/2017 14:33,RTO,IN KENNEL,HEALTHY,FERTILE
A596941,CAT,8/12/2016 9:31,OWNER SUR,OTC,BROWN TABBY,DOMESTIC SHORTHAIR,SPAYED FEMALE,TAN,8/12/2010 0:00,AGG ANIMAL,NORMAL,HEALTHY,ALTERED,8/24/2016 14:20,EUTH,REQUESTED,HEALTHY,ALTERED
A613596,DOG,3/24/2017 18:05,STRAY,OTC,BLACK,LABRADOR RETRIEVER,MALE,WHITE,3/24/2013 0:00,STRAY,NORMAL,HEALTHY,FERTILE,4/4/2017 15:30,TRANSFER,KHS,HEALTHY,FERTILE
A624285,DOG,8/26/2017 12:42,STRAY,OTC,GOLD,LABRADOR RETRIEVER,NEUTERED MALE,WHITE,8/30/2010 0:00,STRAY,NORMAL,HEALTHY,ALTERED,9/1/2017 17:23,ADOPTION,FRIEND,HEALTHY,ALTERED
A561507,DOG,5/26/2015 12:02,STRAY,OTC,APRICOT,POODLE - MINIATURE,NEUTERED MALE,GOLD,5/26/2007 0:00,STRAY,NORMAL,HEALTHY,ALTERED,6/11/2015 12:36,TRANSFER,RESCUE GRP,HEALTHY,ALTERED
A491598,DOG,4/21/2017 12:44,OWNER SUR,EUTH REQ,BLACK,YORKSHIRE TERRIER,NEUTERED MALE,WHITE,5/14/2012 0:00,RESPONSIBL,AGG PEOPLE,HEALTHY,ALTERED,4/21/2017 13:33,EUTH,REQUESTED,HEALTHY,ALTERED
A624381,DOG,8/28/2017 19:25,STRAY,OTC,FAWN,PIT BULL TERRIER,MALE,WHITE,8/28/2015 0:00,STRAY,NORMAL,HEALTHY,FERTILE,9/17/2017 23:59,EUTH,BEHAV OBSV,HEALTHY,FERTILE
A623073,CAT,8/7/2017 17:42,STRAY,OTC,WHITE,DOMESTIC SHORTHAIR,FEMALE,BLACK,6/22/2017 0:00,STRAY,NORMAL,HEALTHY,FERTILE,8/10/2017 14:15,TRANSFER,KHS,HEALTHY,FERTILE
A597480,CAT,9/20/2016 15:45,FOSTER,RETURN,CALICO,DOMESTIC SHORTHAIR,SPAYED FEMALE,ORANGE,7/20/2016 0:00,NO TIME,NORMAL,HEALTHY,ALTERED,1/21/2017 15:39,ADOPTION,INTERNET,HEALTHY,ALTERED
A606057,CAT,12/6/2016 13:12,OWNER SUR,OTC,GRAY,DOMESTIC SHORTHAIR,MALE,WHITE,4/6/2016 0:00,NO TIME,NORMAL,HEALTHY,FERTILE,12/7/2016 13:48,EUTH,BEHAV OBSV,HEALTHY,FERTILE
A592792,CAT,9/26/2016 17:24,FOSTER,RETURN,GRAY TABBY,DOMESTIC SHORTHAIR,FEMALE,WHITE,6/21/2014 0:00,MOVE,NORMAL,HEALTHY,FERTILE,9/26/2016 17:25,TRANSFER,KHS,HEALTHY,FERTILE
A391648,DOG,8/17/2009 13:57,OWNER SUR,OTC,TAN,GERMAN SHEPHERD DOG,MALE,WHITE,8/17/2008 0:00,MOVE,NORMAL,HEALTHY,FERTILE,8/26/2009 14:31,EUTH,CONTAG DIS,HEALTHY,FERTILE
A598105,CAT,9/2/2016 15:51,RETURN,K HUMANE S,BLACK,DOMESTIC SHORTHAIR,MALE,WHITE,7/19/2016 0:00,STRAY,NORMAL,HEALTHY,FERTILE,9/19/2016 14:18,EUTH,MEDICAL,HEALTHY,FERTILE
A610707,DOG,2/20/2017 13:07,STRAY,FIELD,BROWN,GERMAN SHEPHERD DOG,MALE,WHITE,2/20/2016 0:00,STRAY,NORMAL,HEALTHY,FERTILE,3/2/2017 23:59,TRANSFER,KHS,HEALTHY,FERTILE
A621263,DOG,7/6/2017 20:13,OWNER SUR,FIELD,BROWN,PIT BULL TERRIER,MALE,WHITE,7/6/2015 0:00,AGG PEOPLE,AGG PEOPLE,HEALTHY,FERTILE,7/18/2017 17:33,EUTH,REQUESTED,HEALTHY,FERTILE
A606131,DOG,12/7/2016 14:13,STRAY,FIELD,TAN,PIT BULL TERRIER,NEUTERED MALE,WHITE,4/7/2016 0:00,STRAY,AGG FEAR,HEALTHY,ALTERED,12/7/2016 15:40,RTO,IN KENNEL,HEALTHY,ALTERED
A571438,CAT,9/18/2015 14:16,OWNER SUR,OTC,CALICO,DOMESTIC MEDIUMHAIR,SPAYED FEMALE,WHITE,3/18/2013 0:00,LANDLORD,NORMAL,HEALTHY,ALTERED,2/18/2016 13:15,ADOPTION,PS OUTER,HEALTHY,ALTERED
A439783,CAT,6/23/2011 9:57,OWNER SUR,OTC,BLACK,DOMESTIC SHORTHAIR,NEUTERED MALE,WHITE,6/23/2004 0:00,COST,NORMAL,HEALTHY,ALTERED,6/28/2011 23:59,EUTH,MEDICAL,HEALTHY,ALTERED
A427299,DOG,11/28/2010 15:31,OWNER SUR,OTC,BLACK,LABRADOR RETRIEVER,MALE,WHITE,5/28/2010 0:00,LANDLORD,NORMAL,HEALTHY,FERTILE,11/30/2010 16:44,EUTH,BEHAV OBSV,HEALTHY,FERTILE
A565727,DOG,7/14/2015 19:06,STRAY,OTC,BLACK,SHIH TZU,FEMALE,GRAY,7/14/2013 0:00,MOVE,NORMAL,HEALTHY,FERTILE,8/10/2015 9:46,TRANSFER,RESCUE GRP,HEALTHY,FERTILE
A490184,DOG,4/26/2013 12:30,OWNER SUR,OTC,BLACK,PIT BULL TERRIER,FEMALE,WHITE,4/26/2009 0:00,MOVE,NORMAL,HEALTHY,FERTILE,5/2/2013 12:14,EUTH,BEHAV OBSV,HEALTHY,FERTILE
A627298,DOG,10/2/2017 10:43,STRAY,FIELD,BROWN,GERMAN SHEPHERD DOG,MALE,BLACK,10/2/2010 0:00,STRAY,NORMAL,HEALTHY,FERTILE,10/2/2017 11:40,RTO,IN FIELD,HEALTHY,FERTILE
A563213,DOG,6/16/2015 15:29,STRAY,OTC,WHITE,SHIH TZU,FEMALE,BLACK,6/16/2005 0:00,STRAY,AGED,TREATABLE/MANAGEABLE,FERTILE,6/25/2015 17:41,TRANSFER,RESCUE GRP,HEALTHY,FERTILE
A612677,DOG,3/13/2017 16:34,OWNER SUR,OTC,WHITE,JACK RUSS TER,NEUTERED MALE,TAN,10/13/2015 0:00,NOFRIENDLY,NORMAL,HEALTHY,ALTERED,3/14/2017 14:54,TRANSFER,KHS,HEALTHY,ALTERED
A272170,DOG,6/6/2015 13:42,OWNER SUR,OTC,BLACK,MINIATURE PINSCHER,SPAYED FEMALE,TAN,5/30/2004 0:00,OWNER PROB,NORMAL,HEALTHY,ALTERED,6/12/2015 15:21,RTO,IN KENNEL,HEALTHY,ALTERED
A613738,DOG,3/27/2017 13:21,STRAY,OTC,TAN,BEAGLE,SPAYED FEMALE,WHITE,3/27/2014 0:00,STRAY,NORMAL,HEALTHY,ALTERED,3/28/2017 15:17,RTO,IN KENNEL,HEALTHY,ALTERED
A585586,DOG,3/19/2016 11:48,STRAY,OTC,BLACK,SHIH TZU,SPAYED FEMALE,WHITE,3/19/2009 0:00,STRAY,OTHER,HEALTHY,ALTERED,3/25/2016 10:35,TRANSFER,RESCUE GRP,HEALTHY,ALTERED
A497431,DOG,7/17/2013 11:09,CONFISCATE,CRUELTY,BLACK,POODLE - MINIATURE,FEMALE,BLACK,7/17/2007 0:00,DOA,DEAD,HEALTHY,FERTILE,6/19/2017 9:29,DISPOSAL,DEAD ARRIV,HEALTHY,FERTILE
A622406,DOG,7/27/2017 9:20,DISPOSAL,OWNER,BLUE,PIT BULL TERRIER,MALE,WHITE,12/27/2016 0:00,DOA,DEAD,HEALTHY,FERTILE,7/27/2017 23:59,DISPOSAL,DEAD ARRIV,HEALTHY,FERTILE
A551063,CAT,10/23/2017 14:16,OWNER SUR,FIELD,BLACK,DOMESTIC SHORTHAIR,SPAYED FEMALE,WHITE,10/26/2011 0:00,OWNER DIED,NORMAL,HEALTHY,ALTERED,11/7/2017 14:45,ADOPTION,WALK IN,HEALTHY,ALTERED
A594178,RABBIT,7/11/2016 10:39,CONFISCATE,EVICTION,WHITE,ANGORA-ENGLISH,FEMALE,BLACK,7/12/2013 0:00,STRAY,NORMAL,HEALTHY,FERTILE,9/9/2016 19:09,ADOPTION,FOSTER,HEALTHY,FERTILE
A581979,DOG,1/27/2016 16:02,STRAY,OTC,BROWN,PIT BULL TERRIER,FEMALE,WHITE,1/27/2014 0:00,STRAY,OTHER,HEALTHY,FERTILE,6/1/2016 13:43,EUTH,BEHAV OBSV,HEALTHY,FERTILE
A470672,DOG,7/6/2012 15:02,OWNER SUR,OTC,TAN,CHIHUAHUA - SMOOTH COATED,SPAYED FEMALE,WHITE,7/6/2002 0:00,MOVE,NORMAL,HEALTHY,ALTERED,7/19/2012 15:40,TRANSFER,KHS,HEALTHY,ALTERED
A556052,CAT,3/23/2015 16:29,OWNER SUR,EUTH REQ,WHITE,HIMALAYAN,NEUTERED MALE,BLACK,3/23/2000 0:00,AGG PEOPLE,AGGRESSIVE,UNHEALTHY/UNTREATABLE,ALTERED,3/23/2015 16:59,EUTH,REQUESTED,HEALTHY,ALTERED
A438105,DOG,5/27/2011 22:53,OWNER SUR,OTC,CREAM,COCKER SPANIEL,SPAYED FEMALE,WHITE,5/27/2003 0:00,MOVE,NORMAL,HEALTHY,ALTERED,6/3/2011 23:59,TRANSFER,RESCUE GRP,HEALTHY,ALTERED
A395420,CAT,10/8/2009 16:10,OWNER SUR,OTC,ORANGE TABBY,DOMESTIC MEDIUMHAIR,NEUTERED MALE,WHITE,10/8/2006 0:00,TOO MANY,FEARFUL,HEALTHY,ALTERED,10/13/2009 9:48,EUTH,TIME/SPACE,HEALTHY,ALTERED
A609431,DOG,2/1/2017 16:19,OWNER SUR,OTC,BLACK,SCHNAUZER - MINIATURE,SPAYED FEMALE,TAN,2/2/2012 0:00,OWNER MED,NORMAL,HEALTHY,ALTERED,2/4/2017 12:19,ADOPTION,FRIEND,HEALTHY,ALTERED
A515065,CAT,1/10/2014 17:05,OWNER SUR,OTC,BLACK,DOMESTIC LONGHAIR,SPAYED FEMALE,WHITE,1/10/2007 0:00,NO HOME,NORMAL,HEALTHY,ALTERED,2/9/2014 17:07,ADOPTION,WALK IN,HEALTHY,ALTERED
A589120,CAT,5/7/2016 8:00,FOSTER,RETURN,BLACK,DOMESTIC SHORTHAIR,MALE,WHITE,5/6/2009 0:00,STRAY,SICK,HEALTHY,FERTILE,5/7/2016 23:59,EUTH,MEDICAL,HEALTHY,FERTILE
A590427,CAT,5/18/2016 12:41,STRAY,OTC,BLACK,DOMESTIC SHORTHAIR,FEMALE,WHITE,3/18/2016 0:00,STRAY,NORMAL,HEALTHY,FERTILE,5/20/2016 10:23,TRANSFER,RESCUE GRP,HEALTHY,FERTILE
A593394,DOG,6/30/2016 14:41,STRAY,OTC,TAN,PIT BULL TERRIER,FEMALE,WHITE,3/1/2016 0:00,STRAY,PARVO,HEALTHY,FERTILE,7/6/2016 12:50,EUTH,CONTAG DIS,HEALTHY,FERTILE
A617906,CAT,5/25/2017 11:05,CONFISCATE,ABANDONED,GRAY TIGER,AMERICAN SHORTHAIR,NEUTERED MALE,WHITE,6/7/2003 0:00,ABANDON,NORMAL,HEALTHY,ALTERED,6/11/2017 23:59,TRANSFER,KHS,HEALTHY,ALTERED
A554427,DOG,3/3/2015 12:18,STRAY,OTC,BLACK,PIT BULL TERRIER,MALE,WHITE,3/3/2014 0:00,STRAY,NORMAL,HEALTHY,FERTILE,3/17/2015 21:18,EUTH,TIME/SPACE,HEALTHY,FERTILE
A559519,CAT,3/14/2016 13:15,OWNER SUR,OTC,WHITE,DOMESTIC SHORTHAIR,SPAYED FEMALE,ORANGE CAL,1/13/2012 0:00,CHILD PROB,NORMAL,HEALTHY,ALTERED,3/15/2016 12:02,TRANSFER,AN CONTROL,HEALTHY,ALTERED
A593005,DOG,6/24/2016 21:43,OWNER SUR,OTC,TAN,CHIHUAHUA - SMOOTH COATED,MALE,TAN,6/24/2013 0:00,DOA,DEAD,HEALTHY,FERTILE,6/24/2016 23:59,DISPOSAL,DEAD ARRIV,HEALTHY,FERTILE
A537647,DOG,9/20/2014 10:57,OWNER SUR,OTC,TAN,SHIH TZU,MALE,WHITE,9/20/2003 0:00,OWNER PROB,NORMAL,HEALTHY,FERTILE,9/21/2014 14:03,TRANSFER,RESCUE GRP,HEALTHY,FERTILE
A621617,DOG,7/11/2017 21:55,STRAY,FIELD,BROWN,AUSTRALIAN SHEPHERD,NEUTERED MALE,WHITE,7/12/2016 0:00,STRAY,NORMAL,HEALTHY,ALTERED,7/12/2017 15:01,RTO,IN KENNEL,HEALTHY,ALTERED
A590424,CAT,5/18/2016 12:41,STRAY,OTC,BROWN TABBY,DOMESTIC MEDIUMHAIR,FEMALE,WHITE,3/18/2016 0:00,STRAY,NORMAL,HEALTHY,FERTILE,5/20/2016 10:23,TRANSFER,RESCUE GRP,HEALTHY,FERTILE
A616425,DOG,5/1/2017 6:13,STRAY,OTC,TAN,GERMAN SHEPHERD DOG,NEUTERED MALE,BLACK,2/24/2016 0:00,STRAY,NORMAL,HEALTHY,ALTERED,5/5/2017 11:58,RTO,IN KENNEL,HEALTHY,ALTERED
A613589,DOG,3/24/2017 17:45,OWNER SUR,EUTH REQ,WHITE,CHIHUAHUA - SMOOTH COATED,MALE,BROWN,3/24/2016 0:00,AGG PEOPLE,EMACIATED,HEALTHY,FERTILE,3/24/2017 18:34,EUTH,REQUESTED,HEALTHY,FERTILE
A468890,DOG,1/28/2015 17:52,OWNER SUR,OTC,BLACK,LABRADOR RETRIEVER,NEUTERED MALE,BROWN,1/28/2007 0:00,NO HOME,NORMAL,HEALTHY,ALTERED,3/11/2015 14:01,ADOPTION,TV METRO,HEALTHY,ALTERED
A601368,DOG,9/28/2016 17:30,OWNER SUR,OTC,BLACK,PIT BULL TERRIER,MALE,WHITE,9/28/2014 0:00,MOVE,AGG PEOPLE,HEALTHY,FERTILE,9/28/2016 18:59,EUTH,AGRESSION,HEALTHY,FERTILE
A560614,DOG,5/16/2015 12:51,OWNER SUR,OTC,CHOCOLATE,BOXER,NEUTERED MALE,WHITE,5/16/2013 0:00,NO HOME,NORMAL,HEALTHY,ALTERED,7/3/2015 18:49,TRANSFER,RESCUE GRP,HEALTHY,ALTERED
A631708,DOG,12/4/2017 19:06,STRAY,FIELD,BLACK,PIT BULL TERRIER,MALE,WHITE,4/5/2017 0:00,STRAY,INJURED,HEALTHY,FERTILE,12/5/2017 23:59,RTO,IN KENNEL,HEALTHY,FERTILE
A589742,DOG,8/24/2016 11:23,OWNER SUR,EUTH REQ,BLUE,PIT BULL TERRIER,FEMALE,WHITE,11/11/2014 0:00,AGG ANIMAL,AGG ANIMAL,HEALTHY,FERTILE,8/24/2016 13:06,EUTH,REQUESTED,HEALTHY,FERTILE
A611882,DOG,3/2/2017 16:31,STRAY,OTC,WHITE,PIT BULL TERRIER,FEMALE,TAN,3/2/2007 0:00,STRAY,INJURED,HEALTHY,FERTILE,3/7/2017 16:54,EUTH,MEDICAL,HEALTHY,FERTILE
A614337,DOG,4/2/2017 19:01,STRAY,FIELD,WHITE,AKITA,MALE,BROWN,4/2/2013 0:00,STRAY,NORMAL,HEALTHY,FERTILE,4/2/2017 23:59,RTO,IN FIELD,HEALTHY,FERTILE
A605930,DOG,12/2/2016 21:17,CONFISCATE,BITE,GRAY,PIT BULL TERRIER,MALE,WHITE,11/18/2016 0:00,STRAY,NURSING,HEALTHY,FERTILE,12/7/2016 23:59,RTO,IN KENNEL,HEALTHY,FERTILE
A545255,DOG,11/11/2014 14:56,OWNER SUR,EUTH REQ,WHITE,PIT BULL TERRIER,FEMALE,TAN,11/11/2010 0:00,AGG ANIMAL,AGGRESSIVE,UNHEALTHY/UNTREATABLE,FERTILE,11/11/2014 16:23,EUTH,REQUESTED,HEALTHY,FERTILE
A394642,DOG,9/28/2009 13:04,OWNER SUR,OTC,BLACK,PIT BULL TERRIER,FEMALE,WHITE,9/28/2004 0:00,NO HOME,NORMAL,HEALTHY,FERTILE,10/2/2009 17:52,EUTH,BREED,HEALTHY,FERTILE
A593231,DOG,6/29/2016 11:38,STRAY,FIELD,CHOCOLATE,PIT BULL TERRIER,FEMALE,WHITE,3/9/2016 0:00,STRAY,NORMAL,HEALTHY,FERTILE,7/5/2016 23:59,RTO,IN KENNEL,HEALTHY,FERTILE
A600783,DOG,9/21/2016 13:05,OWNER SUR,EUTH REQ,BLACK,LABRADOR RETRIEVER,MALE,WHITE,3/21/2016 0:00,ILL,PARVO,HEALTHY,FERTILE,9/21/2016 13:28,EUTH,REQUESTED,HEALTHY,FERTILE
A582371,DOG,12/9/2016 11:40,STRAY,FIELD,BROWN,PIT BULL TERRIER,SPAYED FEMALE,WHITE,2/3/2014 0:00,STRAY,NORMAL,HEALTHY,ALTERED,12/9/2016 11:42,RTO,IN FIELD,HEALTHY,ALTERED
A619372,DOG,6/6/2017 15:48,STRAY,FIELD,BROWN BRINDLE,PIT BULL TERRIER,SPAYED FEMALE,WHITE,6/6/2012 0:00,STRAY,NORMAL,HEALTHY,ALTERED,6/13/2017 23:59,TRANSFER,KHS,HEALTHY,ALTERED
A611699,CAT,2/28/2017 17:15,STRAY,FIELD,BROWN TABBY,DOMESTIC SHORTHAIR,FEMALE,BLACK,2/28/2016 0:00,STRAY,INJURED,HEALTHY,FERTILE,2/28/2017 18:29,EUTH,MEDICAL,HEALTHY,FERTILE
A627645,CAT,10/5/2017 21:10,STRAY,FIELD,BLACK,DOMESTIC LONGHAIR,MALE,BROWN,10/5/2012 0:00,INJURED,INJURED,HEALTHY,FERTILE,10/5/2017 23:59,EUTH,MEDICAL,HEALTHY,FERTILE
A609596,DOG,2/6/2017 12:06,STRAY,OTC,BROWN BRINDLE,PIT BULL TERRIER,MALE,WHITE,2/6/2015 0:00,STRAY,NORMAL,HEALTHY,FERTILE,2/12/2017 12:25,TRANSFER,KHS,HEALTHY,FERTILE
A594911,DOG,7/16/2016 12:59,STRAY,OTC,TAN,PIT BULL TERRIER,MALE,WHITE,7/16/2013 0:00,STRAY,OTHER,HEALTHY,FERTILE,7/20/2016 23:59,EUTH,CONTAG DIS,HEALTHY,FERTILE
A527937,DOG,8/9/2014 13:41,OWNER SUR,RETURN 30,BLACK,KARELIAN BEAR DOG,NEUTERED MALE,WHITE,6/1/2009 0:00,CHILD PROB,NORMAL,HEALTHY,ALTERED,9/27/2014 14:10,ADOPTION,FRIEND,HEALTHY,ALTERED
A571314,DOG,9/16/2015 14:40,OWNER SUR,OTC,BLACK,LABRADOR RETRIEVER,FEMALE,WHITE,7/31/2015 0:00,TOO MANY,NORMAL,HEALTHY,FERTILE,9/16/2015 19:39,TRANSFER,RESCUE GRP,HEALTHY,FERTILE
A623337,DOG,8/10/2017 22:39,DISPOSAL,STRAY,BLUE,PIT BULL TERRIER,MALE,WHITE,8/10/2015 0:00,STRAY,DEAD,HEALTHY,FERTILE,8/15/2017 23:59,DISPOSAL,DEAD ARRIV,HEALTHY,FERTILE
A612158,DOG,3/8/2017 12:27,STRAY,OTC,TAN,GERMAN SHEPHERD DOG,SPAYED FEMALE,BLACK,3/26/2016 0:00,ABANDON,NORMAL,HEALTHY,ALTERED,3/19/2017 13:51,ADOPTION,INTERNET,HEALTHY,ALTERED
A547249,DOG,12/4/2014 12:04,OWNER SUR,OTC,BROWN BRINDLE,PIT BULL TERRIER,MALE,WHITE,12/4/2011 0:00,LANDLORD,NORMAL,HEALTHY,FERTILE,12/8/2014 13:48,EUTH,BEHAV OBSV,HEALTHY,FERTILE
A628992,DOG,10/25/2017 20:59,STRAY,FIELD,BROWN,GERMAN SHEPHERD DOG,FEMALE,WHITE,10/25/2014 0:00,STRAY,FEARFUL,HEALTHY,FERTILE,10/30/2017 16:05,RTO,IN KENNEL,HEALTHY,FERTILE
A631618,DOG,12/2/2017 16:15,CONFISCATE,ABANDONED,BROWN,LABRADOR RETRIEVER,NEUTERED MALE,WHITE,2/11/2011 0:00,ABANDON,FEARFUL,HEALTHY,ALTERED,12/16/2017 15:30,ADOPTION,WALK IN,HEALTHY,ALTERED
A565634,DOG,7/13/2015 14:08,OWNER SUR,OTC,BROWN,BOXER,SPAYED FEMALE,BLACK,7/13/2005 0:00,MOVE,AGED,TREATABLE/MANAGEABLE,ALTERED,8/12/2015 13:50,ADOPTION,REFERRAL,HEALTHY,ALTERED
A597256,DOG,8/15/2016 11:22,STRAY,FIELD,BROWN,PIT BULL TERRIER,FEMALE,WHITE,6/15/2016 0:00,STRAY,NORMAL,HEALTHY,FERTILE,8/15/2016 11:25,RTO,IN FIELD,HEALTHY,FERTILE
A598254,CAT,8/30/2016 8:00,FOSTER,RETURN,GRAY,DOMESTIC SHORTHAIR,NEUTERED MALE,BLACK TABBY,8/29/2010 0:00,ILL,DEAD,HEALTHY,ALTERED,8/30/2016 23:59,EUTH,MEDICAL,HEALTHY,ALTERED
A620115,CAT,6/16/2017 13:28,STRAY,OTC,CALICO,DOMESTIC SHORTHAIR,FEMALE,MUTED,5/5/2017 0:00,STRAY,NORMAL,HEALTHY,FERTILE,6/20/2017 17:24,TRANSFER,KHS,HEALTHY,FERTILE
A492474,DOG,5/23/2013 16:19,DISPOSAL,OTHER,BLACK,ROTTWEILER,SPAYED FEMALE,TAN,5/23/2001 0:00,DOA,DEAD,HEALTHY,ALTERED,5/23/2013 16:26,DISPOSAL,DEAD ARRIV,HEALTHY,ALTERED
A631781,CAT,12/5/2017 21:02,STRAY,FIELD,WHITE,DOMESTIC SHORTHAIR,SPAYED FEMALE,BROWN TIGER,9/12/2017 0:00,STRAY,NORMAL,HEALTHY,ALTERED,12/14/2017 15:22,ADOPTION,INTERNET,HEALTHY,ALTERED
A607257,CAT,3/27/2017 15:58,OWNER SUR,RETURN 30,BLACK,DOMESTIC LONGHAIR,NEUTERED MALE,WHITE,12/28/2013 0:00,AGG ANIMAL,NORMAL,HEALTHY,ALTERED,4/27/2017 14:02,ADOPTION,WALK IN,HEALTHY,ALTERED
A554694,DOG,3/22/2016 17:55,OWNER SUR,OTC,CREAM,SHIH TZU,FEMALE,TAN,4/1/2013 0:00,MOVE,NORMAL,HEALTHY,FERTILE,3/25/2016 10:34,TRANSFER,RESCUE GRP,HEALTHY,FERTILE
A437593,CAT,5/19/2011 14:36,OWNER SUR,OTC,BROWN TABBY,DOMESTIC SHORTHAIR,SPAYED FEMALE,WHITE,5/19/2007 0:00,MOVE,FEARFUL,HEALTHY,ALTERED,5/19/2011 23:32,EUTH,BEHAV OBSV,HEALTHY,ALTERED
A632074,DOG,12/10/2017 17:40,STRAY,FIELD,BLACK,BLACK AND TAN COONOUND,SPAYED FEMALE,TAN,6/7/2017 0:00,STRAY,NORMAL,HEALTHY,ALTERED,12/11/2017 13:08,RTO,IN KENNEL,HEALTHY,ALTERED
A632110,CAT,12/11/2017 13:16,STRAY,FIELD,GRAY,DOMESTIC SHORTHAIR,FEMALE,WHITE,12/11/2014 0:00,STRAY,INJURED,HEALTHY,FERTILE,12/18/2017 14:00,EUTH,MEDICAL,HEALTHY,FERTILE
A612147,DOG,3/8/2017 8:53,STRAY,OTC,BROWN,GERMAN SHEPHERD DOG,MALE,BLACK,3/8/2015 0:00,STRAY,NORMAL,HEALTHY,FERTILE,3/8/2017 23:59,RTO,IN KENNEL,HEALTHY,FERTILE
A585121,DOG,3/10/2016 19:52,STRAY,FIELD,WHITE,AMERICAN BULLDOG,MALE,BLACK,3/10/2014 0:00,STRAY,NORMAL,HEALTHY,FERTILE,4/26/2016 17:03,EUTH,BEHAV OBSV,HEALTHY,FERTILE
A609477,DOG,2/2/2017 10:33,OWNER SUR,FIELD,BLACK,WELSH TERRIER,MALE,WHITE,12/9/2016 0:00,STRAY,NORMAL,HEALTHY,FERTILE,2/2/2017 17:10,TRANSFER,KHS,HEALTHY,FERTILE
A432196,DOG,7/20/2016 16:20,OWNER SUR,EUTH REQ,BLACK,BORDER COLLIE,SPAYED FEMALE,WHITE,2/23/2002 0:00,EUTH OTHER,AGED,TREATABLE/MANAGEABLE,ALTERED,7/20/2016 17:03,EUTH,REQUESTED,HEALTHY,ALTERED
A591089,DOG,5/29/2016 9:26,STRAY,FIELD,WHITE,BEAGLE,NEUTERED MALE,BROWN,5/29/2009 0:00,STRAY,NORMAL,HEALTHY,ALTERED,5/31/2016 13:02,RTO,IN KENNEL,HEALTHY,ALTERED
A610220,DOG,2/13/2017 13:29,STRAY,OTC,GRAY,SIBERIAN HUSKY,NEUTERED MALE,WHITE,2/13/2014 0:00,STRAY,NORMAL,HEALTHY,ALTERED,2/17/2017 23:59,RTO,IN KENNEL,HEALTHY,ALTERED
A623593,CAT,8/16/2017 13:32,STRAY,OTC,BLACK,DOMESTIC SHORTHAIR,NEUTERED MALE,WHITE,8/16/2015 0:00,STRAY,NORMAL,HEALTHY,ALTERED,8/17/2017 23:59,RTO,IN KENNEL,HEALTHY,ALTERED
A351247,CAT,5/26/2008 16:09,OWNER SUR,OTC,BROWN TABBY,DOMESTIC SHORTHAIR,MALE,WHITE,3/26/2008 0:00,COST,NORMAL,HEALTHY,FERTILE,5/29/2008 13:27,TRANSFER,RESCUE GRP,HEALTHY,FERTILE
A589223,CAT,5/9/2016 16:15,OWNER SUR,EUTH REQ,BROWN TABBY,DOMESTIC SHORTHAIR,NEUTERED MALE,WHITE,5/9/2000 0:00,EUTH ILL,SICK,HEALTHY,ALTERED,5/9/2016 16:47,EUTH,REQUESTED,HEALTHY,ALTERED
A595139,CAT,7/21/2016 8:00,FOSTER,RETURN,GRAY,DOMESTIC SHORTHAIR,FEMALE,WHITE,6/20/2016 0:00,STRAY,NURSING,HEALTHY,FERTILE,7/21/2016 23:59,TRANSFER,KHS,HEALTHY,FERTILE
A608356,DOG,1/19/2017 9:56,STRAY,OTC,BLACK,GERMAN SHEPHERD DOG,FEMALE,WHITE,1/18/2017 0:00,STRAY,NURSING,HEALTHY,FERTILE,1/24/2017 13:07,TRANSFER,KHS,HEALTHY,FERTILE
A483639,DOG,1/4/2013 13:48,OWNER SUR,OTC,BROWN,BOXER,SPAYED FEMALE,WHITE,1/4/2012 0:00,RESPONSIBL,NORMAL,HEALTHY,ALTERED,1/8/2013 15:17,TRANSFER,RESCUE GRP,HEALTHY,ALTERED
